"(On Each Indictment), Three Years' Penal Servitude; To Run Concurrently.",2,,
"20 Months And Six Months' Hard Labour, To Run Concurrently.",2,,
Confined Eight Months Each.,2,,
—Six Months' Imprisonment.,2,,
—Nine Months Hard Labour.,2,,
"12 Months, Hard Labour On The First Count",2,,
15 Months' Hard Labour (Both Charges Being Taken Into Account).,2,,
12 Months; All With Hard Labour.,2,,
.—Five Years' Penal Servitude Each,2,,
"20 Months', Imprisonment For Felony, And 12 Months For Conspiracy, To Run Concurrently",2,,
Confined Fifteen,2,,
"(Each), Three Years' Penal Servitude.",2,,
15 Months' Imprisonment,2,,
(Each): Eighteen Months' Hard Labour.,2,,
—Nine Months' Imprisonment.,2,,
12 Months' Hard Labour Each.,2,,
"(For The Forgery) Six Months, Hard Labour; To Run Concurrently",2,,
Confined Five Days Each,2,,
Both The Defendants Were Sentenced To Two Years' Hard Labour.,2,,
"(Both), Five Days' Imprisonment, Entitling Prisoners To Be Discharged.",2,,
"Both, Nine Months' Hard Labour.",2,,
5 Years' Penal Servitude,2,,
"Cashman And Groves, Nine Months' Hard Labour;",2,,
12 Months' Hard Labour For Setting Fire To The Haystack,2,,
—Ten Years' Penal Servitude,2,,
"12 Months' Hard Labour For The Larceny, To Run Concurrenly.",2,,
Confiined Six Months Each.,2,,
9 Months' Hard Labour.,2,,
Confine 6 Months.,2,,
"12 Months' Hard Labour For Wounding, Both To Run Concurrently.",2,,
Confined 14 Days,2,,
After Which Six Months' Hard Labour On The Larceny.,2,,
Confined Bight Months,2,,
"And 12 Months' Hard Labour For The Assault, The Sentences To Run Concurrently",2,,
Confined Eight Days Each,2,,
"And At The Expiration Of That Period, Three Months On The Second Indictment.",2,,
Confined Eight Days; Two Days Solitary,2,,
"And Five Years For The Bigamy, To Run Consecutively.",2,,
"12 Months' Imprisonment, Second Division.",2,,
And Five Years In A Reformatory.,2,,
12 Months' In The Second Division,2,,
And Five Years' In A Reformatory.,2,,
13 Months Hard Labour,2,,
And Five Years' Preventive Detention,2,,
—Two Days' Imprisonment,2,,
And Five Years'-In A Reformatory.,2,,
Confined Eighteen Month.,2,,
"And Four Years' Penal Servitude For Larceny, Concurrent.",2,,
—Fifteen Months' Hard Labour Each,2,,
And Seven Years' Penal Servitude,2,,
Confined Eighteen Months In The Penitentiary,2,,
"And Six Months, Hard Labour On The Second Count",2,,
Confined Eighteen Months; Two Months Solitary,2,,
And Six Months' Imprisonment On The Second,2,,
.—Nine Months' Imprisonment Each,2,,
"And Six Months' On The Fourth, To Run Consecutively",2,,
"15 Months' Hard Labour, On Each Count, To Run Concurrently",2,,
And Three Years At The Reformatory At Redhill.,2,,
10 Months,2,,
"12 Months' Hard Labour On Each Indictment, To Run Concurrently",2,,
"(Both), Four Years' Penal Servitude.",2,,
And Three Years' Penal Servitude On 5Th Count—These Sentences To Run Consecutively.,2,,
Confined Fifteen Months Each.,2,,
"(For Attempting To Obtain), Six Months' Imprisonment;",2,,
Confined Fine Months,2,,
And To Be Imprisoned Till The Fine Be Paid.,2,,
"And Was Sentenced To Three Months' Hard Labour, To Run Concurrently With The Other Term",2,,
"Confined Five Days, The Prosecutor Being Willing To Employ Them Again",2,,
3 Months' Hard Labour; To Run Concurrently.,2,,
3 Years' Penal Servitude.,2,,
20 Months' Imprisonment.,2,,
Two Years' Imprisonment. ',1,,
"Two Years Hard Labour,",1,,
Twelve Calendar Months' Imprisonment.,1,,
Twelve Months' Bard Labour,1,,
"Two Years' Hard Labour On Each Indictment, Not Concurrent",1,,
Twelve Months' Bard Labour Each,1,,
"White, Nine Months' Hard Labour.",1,,
Twelve Months’ Hard Labour.,1,,
Two Tears' Penal Servitude.,1,,
Twelve Months’ Imprisonment,1,,
"Two Years, Imprisonment.",1,,
"Twelve Months"" Hard Labour",1,,
Twelve Month In The Second Division;,1,,
To Be Sent Back To A Reformatory,1,,
Two. Years' Hard Labour.,1,,
To Be Sent To A Reformatory For Five Years.,1,,
Twelve Months',1,,
Twelve Months* Imprisonment,1,,
Twelve Months' Imjnrisonment.,1,,
Twelve Monthy Imprisonment.,1,,
Twelve Months Hard Labour;,1,,
To Be' Detained During His Majesty'S Pleasure.,1,,
Two Years In A Borstal Prison.,1,,
Twelve Montlis' Imprisonment.,1,,
To Be Kept Two Years In A Reformatory.,1,,
Twelve Months' Hard 'Labour.,1,,
Twelve Months' Imprisonmeuts,1,,
Twelve Months' Hard Labor.,1,,
Twelve Months' Mard Labour.,1,,
Twelve Monty Imprisonment.,1,,
"Two Years', Hard Labour.",1,,
To Complete His Previous Term Of Imprisonment,1,,
Was Recommended To Mercy By The Prosecution.—Nine Months' Imprisonment.,1,,
Twelve Mouths' Hard Labour.,1,,
"Wood, Twelve Months' Imprisonment, Second Division:",1,,
Twelve Tears' Penal Servitude.,1,,
"Two Months' Imprisonment, And To Enter Into Hit Own Recognizances In",1,,
Twelve Weeks' Imprisonment At Holloway,1,,
"Two Months' Imprisonment, Without Hard Labour",1,,
Twelve Year'S Penal Servitude.,1,,
Two Other Convictions Were Proved Against Him For Assaulting The Police.—Twelve Months' Hard Labour.,1,,
To Be Imprisoned Until The Fine Be Paid.,1,,
Two Yea H Ard Labour.,1,,
Twelve Months' Hard Labour And.,1,,
Twelve Manila Imprisonment,1,,
Twelve Years' Hard Labour,1,,
Twelve Months Imprisonment Each.,1,,
To Be Kept As A Criminal Lunatic In Brixton Prison During His Majesty'S Pleasure.,1,,
Twelve Months' Imprisonment With Hard Labour,1,,
Twelve Month' Without Hard Labour.,1,,
Two Years' At Borstal Prison.,1,,
"Twelve Years' Penal Servitude On Each Indictment, To Run Concurrently",1,,
"Twelve Months' Imprisonment, To Commence At The Expiration Of The Former Sentence",1,,
To Four Years' Penal Servitude,1,,
Twelve Months' Imprisonment. The Officer Stated That The Prisoner Had Been Discharged From A Previous Employment For A Similar Offence,1,,
"To Four Years' Penal Servitude, Restitution To The Amount Of £,187 Having Been Made",1,,
Two Years' Imprisionment.,1,,
Twelve Years' Pend Servitude,1,,
Two Years' Imprisonment Under The Borstal System,1,,
Twelve-Months' Imprisonment.,1,,
"Two Years' Imprisonment, Second Division.",1,,
"Twelve Month'S Hard Labour,",1,,
Twelve Months' On The Second.,1,,
"Twelve, Months' Imprisonment.",1,,
Two Years* Hard Labour.,1,,
Twelve. Months' Hard Labour,1,,
Twelve Months' With Hard Labour.,1,,
Twelve. Months' Imprisonment.,1,,
Watson Two Years' Imprisonment Under The Borstal System.,1,,
Twelve' Months Hard Labour.,1,,
Williams—Eighteen Months' Imprisonment,1,,
Twenty Days Imprisonment.,1,,
"Twelve Months'Hard Labour,",1,,
"Twelve Months' Hard Labour For The Stealing, To Run Concurrently.",1,,
"Twelve Months' Hard, Labour",1,,
Twenty Month'S Hard Labour.,1,,
"Two Months' Imprisonment, Hard Labour Being Remitted So As Not To Affect Prisoner'S Pension.",1,,
Twelve Months' Hard Labour From Conviction,1,,
"Twelve Months' Hard"" Labour.",1,,
To He Detained During His Majesty'S Pleasure.,1,,
Twelve Months' Hurt Labour.,1,,
To Be Imprisoned For Four Days,1,,
"Twelve Months Hard Labour, Having To Complete His Former Sentence",1,,
"Twenty Months, Hard Labour",1,,
Twelve Months' Imprisoment,1,,
To Be Imprisoned Seven Days At The Expiration Of His Former Sentence.,1,,
Two Weeks In Solitude,1,,
To Be Kept In A Reformatory For Three Years.,1,,
"Twelve Months' Imprisonmen,.",1,,
To The Second Count.—Fifteen Years' Penal Servitude.,1,,
Two Years,1,,
"Twelve Months' Hard Labour In The Present Case, To Run Concurrently.",1,,
"Twelve Months' Imprisonment En Each Uttering, The Second Term To Commence On The Expiration Of The First",1,,
"Twenty Months' Hard Labour In Respect Of Each Offence, To Run Concurrently.",1,,
Twelve Months' Imprisonment For The Forgery,1,,
"Twenty Months' Hard Labour On Each Charge, To Run Concurrently.",1,,
Two Years Imprisonment In The Second Division;,1,,
"Twelve Months' Hard Labour On Each Indictment, To Run Concurrently",1,,
Twelve Monllhs' Hard Laboftr.,1,,
"Twenty Months' Hard Labour, Having Still To Work Out 18 Months Of His Former Sentence",1,,
Twelve Month Hard Labour,1,,
"Twenty Months' Hard Labour, To Be Concurrent With His Previous Sentence",1,,
Two Years.,1,,
"Twenty Months' Hard Labour, To Run Concurrently With His Former Sentence",1,,
To Be Kept In Custody Until Such Time As His Majesty'S Pleasure Be Known.,1,,
"Twelve Months' Hard Labour On Each Indictment, To Run Concurrently.",1,,
Twelve Months On The Second; The Second Period To Commence After The Expiration Of The First,1,,
Twelve Month'S Imprisonment On Each Count.,1,,
Twelve Months' Imprisonment; And,1,,
Twenty Months' Hard Labour. There,1,,
"Twelve Months, Hard Labour",1,,
To The Second Counts On All Three Indictments.—Six Years' Penal Servitude.,1,,
"Two Years' Hard Labour, The Last Ten Days In Solitary Confinemet",1,,
Twelve Month'S Imprisonments,1,,
Two Years' Im Prisonment.,1,,
Twenty One Months' Imprisonment.,1,,
Twelve Months' Imrisonment.,1,,
Twenty Year'S Penal Servitude.,1,,
"Two Years' Imprisonment In Each Of The Three First Counts, Six Years' In All",1,,
Twelve Month'S' Hard Labour.,1,,
Two Years' Imprisonment With Hard Labour,1,,
Twenty Years Penal Servited.,1,,
"Two Years' Imprisonment, On Each Count, To Run Concurrently.",1,,
Twelve Months' Hard Labour On The Second Count,1,,
Two Years' Imprisonment; To Run Concurrently With The Unexpired Sentence Which He Would Now Have To Undergo,1,,
Twelve Month’S Hard Labour,1,,
Two Years' Imprisonment.—,1,,
Twelve Months' Hard Labour On The Third Count; The Sentences To Run Concurrently.,1,,
Two Years' Sard Labour.,1,,
"Twelve Months' Hard Labour Upon Each Indictment, To Run Concurrently",1,,
Two Years'Imprisonment.,1,,
Transported For Seven Years To The Prison Ship,1,,
Two Yews' Hard Labour.,1,,
"Twenty Years' Penal Servitude In Each Case, The Sentences To Be Concurrent",1,,
Twoyears' Imprisonment Each,1,,
Twenty Years' Penal Servitude On The First Conviction,1,,
Walsh—Eighteen Months' Hard Labour,1,,
"Twelve Months' Hard Labour, After The Expiration Of His Former Sentence.",1,,
Was Sentenced To Ten Years' Penal Servitude On The First Indictment,1,,
Twenty Years' Penal Servitude. No Evidence Was Offered Against,1,,
Twelve Months'-Hard Labour.,1,,
Twenty Years' Penal Servitude. On,1,,
"Who Had Been Six Weeks In Prison, Was Sentenced To Three Days' Imprisonment, Entitling Her To Immediate Release.",1,,
Twenty Years' Penal Sevitude,1,,
With Intent To Do Grievous Bodily Harm.**/—Six Years' Penal Servitude,1,,
Twenty-Eight Days' Hard Labour.,1,,
Years Penal Servitude.,1,,
Twenty-Five Years' Penal Servitude.,1,,
Twelve Months'Imprisonment,1,,
Twenty-One Days' Hard Labour.,1,,
"Two Months' Imprisonment Without Hard Labour,",1,,
Twenty-One Days' Imprisonment.,1,,
"Twelve Months' Hard, Labour.",1,,
"Twenty-One Months, Hard Labour.",1,,
"Two Months' Imprisonment, And To Enter Into Recognisance, To Be Of Good Behaviour For Twelve Months",1,,
To Be Kept In Custody During Her Majesty'S Pleasure.,1,,
"Two Months' Imprisonment, Prisoner Having Been A Month In Custody.",1,,
Tweleve Months' Imprisonment,1,,
"Two Months' Imprisonment, Second Division,",1,,
"Twelve Months' Hard Labour, And To Serve The Rest Of His Time Under The Former Sentence",1,,
Twelve Months' Hoard Labour,1,,
"Twelle Months' Hard Labour, To Commence After The Termination Of His Former Sentence",1,,
Two Months' Imprisonment: The Police Stated That She Had Assisted In Recovering The Property,1,,
"Twelve Months' Hard Labour, Having Still One Year To Serve Of Us Former Sentence Of Five Years' Penal Servitude",1,,
Two Months' In The Second Divison.,1,,
"Twelve Months' Hard Labour, Having Still To Complete His Former Sentence",1,,
Two Months' Second Division.,1,,
"Twelve Months' Hard Labour, Having Still To Undergo A Year And Five Months Of Her Last Sentence",1,,
Two Months'.,1,,
"Twelve Months' Hard Labour, Having To Complete One Year And Seven Months Of His Former Sentence Of Seven Years' Penal Servitude",1,,
Two Other Convictions Were Proved Against Him.—Eighteen Months' Hard Labour,1,,
"Twenty, Months' Hard Labour",1,,
"Twelve Months Hard Labour, In Addition To Having To Complete The Term Of His Former Sentence.",1,,
"Twelve Months' Hard Labour, In Addition To The Remaining Three Years Of His Former Sentence",1,,
Twelve Months' Imprison Ment In The Second Division,1,,
Twentyone Months' Hard Labour.,1,,
Twelve Months' Imprisonerment,1,,
"Twelve Months' Hard Labour, In Respect Of Each Offence; To Run Concurrently;",1,,
Two Year'S Hard Labour,1,,
"Twelve Months' Hard Labour, Second Class",1,,
Two Year'S Imprisonment,1,,
"Two And A Half Years', Detention In A Borstal Institution.",1,,
"Twelve Calendar Months', Hard Labour.",1,,
Two Bays' Imprisonment.,1,,
Two Years 'Hard Labour.,1,,
Two Calendar Months In The Second Division.,1,,
Twelve Menthe' Imprisonment.,1,,
Two Consecutive Terms Of Five And Four Years' Penal Servitude;,1,,
Twelve Months' Imprisonment For The Bigamy To Run Concurrently.,1,,
Two Days Imprisonment,1,,
Two Years Hard Labour;,1,,
"Twelve Months' Hard Labour, The Last Fortnight Solitary",1,,
Two Years Hard Labour. The,1,,
"Two Days, Imprisonment.",1,,
Twelve Months Imprisonment In The Second Division,1,,
"Twelve Months' Hard Labour, The Last Month Solitary",1,,
"Twelve Months Imprisonment On The First Indictment, And Six Months' Imprisonment For The Assault On Mrs. Hussey, To Run Concurrently.",1,,
Two Days.',1,,
Two Years In An Inebriate Reformatory,1,,
"Twelve Months' Hard Labour, To Be Concurrent With A Term Of Sentence Which She Was Then Undergoing",1,,
Two Years In Borstal Prison.,1,,
"Twelve Months' Hard Labour, To Be Concurrent With The Previous Sentence",1,,
Two Years Under The Borstal System,1,,
"Two Days' Imprisonment,",1,,
"Two Years Under, The Borstal System. The Recorder Afterwards Recalled Hayes And Stated That, As He Had A Deformity Rendering Him Unsuited To The Borstal System, He Would Be Sentenced To 12 Months' Hard Labour.",1,,
"Two Days' Imprisonment, Entitling Her To Immediate Discharge.",1,,
Two Years? Imprisonment.,1,,
"Two Days' Imprisonment, Entitling Him To Be Immediately Discharged.",1,,
Two Years',1,,
"Two Days' Imprisonment, Entitling Prisoner To Be Immediately Discharged",1,,
Two Years' Detention In A Borstal Institution,1,,
"Two Days' Imprisonment, Entitling Prisoner To Be Immediately Discharged.",1,,
Two Years' Detention Under The Borstal System.,1,,
"Two Days' Imprisonment, Entitling Prisoner To Immediate Dismissal,",1,,
Twelve Months More After The Expiration Of His Former Sentence Of Ten Years' Penal Servitude.,1,,
"Two Days' Imprisonment, On Prisoner'S Undertaking To Go Into A Lads' Home.",1,,
"Twelve Months' Imprisonment, To Commence At The Expira Tion Of The Former Sentence",1,,
"Two Days' Imprisonment, The Prisoner Promising To Go To Sea.",1,,
"Twelve Months' Imprisonment, To Commence From The Expiration Of The Former Sentence",1,,
"Twelve Months' Hard Labour, To Commence At The Expiration Of His Present Term Of Three Months' Imprisonment For A Similar Offence",1,,
Twelve Months Sard Labour.,1,,
Two Days' Imprisonment. (Having Been A Month In Custody.),1,,
"Two Years' Hard Labour On Each Indictment, To Run Concurrently",1,,
